"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-19 09:00:00,0.938,1.297,0
2026-06-19 09:01:00,0.902,1.224,2
2026-06-19 09:02:00,0.931,1.294,2
2026-06-19 09:03:00,0.975,1.388,0
2026-06-19 09:04:00,1.015,1.428,0
2026-06-19 09:05:00,1.079,1.477,2
2026-06-19 09:06:00,1.111,1.498,0
2026-06-19 09:07:00,1.174,1.605,0
2026-06-19 09:08:00,1.18,1.617,2
2026-06-19 09:09:00,1.218,1.642,0
2026-06-19 09:10:00,1.191,1.608,0
2026-06-19 09:11:00,1.183,1.542,0
2026-06-19 09:12:00,1.141,1.471,2
2026-06-19 09:13:00,1.127,1.438,2
2026-06-19 09:14:00,1.058,1.354,0
2026-06-19 09:15:00,0.989,1.223,2
2026-06-19 09:16:00,0.96,1.115,0
2026-06-19 09:17:00,0.915,1.069,0
2026-06-19 09:18:00,0.927,1.102,0
2026-06-19 09:19:00,0.942,1.12,0
2026-06-19 09:20:00,0.936,1.098,0
2026-06-19 09:21:00,0.958,1.111,0
2026-06-19 09:22:00,0.961,1.153,2
2026-06-19 09:23:00,0.984,1.211,0
2026-06-19 09:24:00,0.955,1.18,2
2026-06-19 09:25:00,0.901,1.081,2
2026-06-19 09:26:00,0.902,1.044,0
2026-06-19 09:27:00,0.932,1.091,0
2026-06-19 09:28:00,0.927,1.083,0
2026-06-19 09:29:00,0.923,1.101,2
2026-06-19 09:30:00,0.891,1.075,0
2026-06-19 09:31:00,0.901,1.097,0
2026-06-19 09:32:00,0.878,1.115,2
2026-06-19 09:33:00,0.896,1.168,2
2026-06-19 09:34:00,0.896,1.197,0
2026-06-19 09:35:00,0.843,1.155,2
2026-06-19 09:36:00,0.82,1.114,2
2026-06-19 09:37:00,0.838,1.158,0
2026-06-19 09:38:00,0.945,1.337,0
2026-06-19 09:39:00,0.969,1.393,2
2026-06-19 09:40:00,1.008,1.444,2
2026-06-19 09:41:00,1.037,1.544,0
2026-06-19 09:42:00,1.042,1.592,2
2026-06-19 09:43:00,1.06,1.606,2
2026-06-19 09:44:00,1.1,1.689,0
2026-06-19 09:45:00,1.187,1.832,0
2026-06-19 09:46:00,1.181,1.836,2
2026-06-19 09:47:00,1.11,1.769,0
2026-06-19 09:48:00,1.096,1.719,0
2026-06-19 09:49:00,1.076,1.671,2
2026-06-19 09:50:00,1.071,1.608,2
2026-06-19 09:51:00,1.075,1.614,2
2026-06-19 09:52:00,1.087,1.582,0
2026-06-19 09:53:00,1.06,1.497,2
2026-06-19 09:54:00,0.95,1.276,0
2026-06-19 09:55:00,1.032,1.426,0
2026-06-19 09:56:00,1.056,1.539,0
2026-06-19 09:57:00,1.057,1.604,0
2026-06-19 09:58:00,1.046,1.635,0
2026-06-19 09:59:00,1.028,1.623,0
