"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-06 21:00:00,0.161,1.404,0
2026-06-06 21:01:00,0.162,1.356,0
2026-06-06 21:02:00,0.157,1.29,2
2026-06-06 21:03:00,0.17,1.259,2
2026-06-06 21:04:00,0.17,1.253,0
2026-06-06 21:05:00,0.214,1.267,2
2026-06-06 21:06:00,0.242,1.346,2
2026-06-06 21:07:00,0.388,1.899,0
2026-06-06 21:08:00,0.614,2.547,0
2026-06-06 21:09:00,5.479,14.113,2
2026-06-06 21:10:00,4.087,12.912,0
2026-06-06 21:11:00,3.459,11.659,0
2026-06-06 21:12:00,1.285,6.848,0
2026-06-06 21:13:00,1.167,6.358,2
2026-06-06 21:14:00,1.029,5.687,2
2026-06-06 21:15:00,0.909,5.048,0
2026-06-06 21:16:00,0.791,4.476,2
2026-06-06 21:17:00,0.663,3.841,0
2026-06-06 21:18:00,0.572,3.489,0
2026-06-06 21:19:00,0.449,3.026,2
2026-06-06 21:20:00,0.409,2.577,0
2026-06-06 21:21:00,0.515,2.933,0
2026-06-06 21:22:00,0.595,3.396,0
2026-06-06 21:23:00,0.665,3.88,2
2026-06-06 21:24:00,0.699,4.202,0
2026-06-06 21:25:00,0.684,4.284,2
2026-06-06 21:26:00,0.68,4.285,2
2026-06-06 21:27:00,0.673,4.107,0
2026-06-06 21:28:00,0.64,3.903,0
2026-06-06 21:29:00,0.423,3.109,0
2026-06-06 21:30:00,0.33,2.618,2
2026-06-06 21:31:00,0.246,1.992,0
2026-06-06 21:32:00,0.161,1.425,0
2026-06-06 21:33:00,0.164,1.056,2
2026-06-06 21:34:00,0.217,0.914,0
2026-06-06 21:35:00,0.208,0.733,0
2026-06-06 21:36:00,0.203,0.61,2
2026-06-06 21:37:00,0.207,0.5,2
2026-06-06 21:38:00,0.214,0.379,0
2026-06-06 21:39:00,0.215,0.313,0
2026-06-06 21:40:00,0.212,0.273,2
2026-06-06 21:41:00,0.225,0.213,1
2026-06-06 21:42:00,0.19,0.15,1
2026-06-06 21:43:00,0.126,0.065,1
2026-06-06 21:44:00,0.134,0.066,1
2026-06-06 21:45:00,0.132,0.08,1
2026-06-06 21:46:00,0.127,0.107,1
2026-06-06 21:47:00,0.156,0.199,2
2026-06-06 21:48:00,0.172,0.418,0
2026-06-06 21:49:00,0.248,0.736,0
2026-06-06 21:50:00,3.451,11.64,2
2026-06-06 21:51:00,8.244,15.182,2
2026-06-06 21:52:00,10.271,19.807,2
2026-06-06 21:53:00,0.422,1.671,0
2026-06-06 21:54:00,0.338,2.321,2
2026-06-06 21:55:00,0.18,1.053,0
2026-06-06 21:56:00,0.189,0.964,0
2026-06-06 21:57:00,0.186,0.945,2
2026-06-06 21:58:00,0.173,0.897,0
2026-06-06 21:59:00,0.159,0.87,0
