"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-12 18:00:00,1.046,2.411,2
2026-06-12 18:01:00,0.722,1.729,2
2026-06-12 18:02:00,0.433,0.803,0
2026-06-12 18:03:00,0.329,0.399,0
2026-06-12 18:04:00,0.277,0.175,1
2026-06-12 18:05:00,0.275,0.158,1
2026-06-12 18:06:00,0.257,0.153,1
2026-06-12 18:07:00,0.263,0.175,1
2026-06-12 18:08:00,0.281,0.222,1
2026-06-12 18:09:00,0.302,0.286,1
2026-06-12 18:10:00,0.297,0.313,2
2026-06-12 18:11:00,0.287,0.273,1
2026-06-12 18:12:00,0.278,0.249,1
2026-06-12 18:13:00,0.284,0.261,1
2026-06-12 18:14:00,0.368,0.479,2
2026-06-12 18:15:00,0.464,0.884,0
2026-06-12 18:16:00,0.547,1.338,0
2026-06-12 18:17:00,0.54,1.437,2
2026-06-12 18:18:00,0.547,1.588,2
2026-06-12 18:19:00,0.586,1.894,0
2026-06-12 18:20:00,0.605,2.087,2
2026-06-12 18:21:00,0.635,2.228,2
2026-06-12 18:22:00,0.662,2.331,0
2026-06-12 18:23:00,0.624,2.15,0
2026-06-12 18:24:00,0.587,1.99,0
2026-06-12 18:25:00,0.51,1.618,2
2026-06-12 18:26:00,0.482,1.433,0
2026-06-12 18:27:00,0.444,1.243,0
2026-06-12 18:28:00,0.394,0.955,2
2026-06-12 18:29:00,0.375,0.785,0
2026-06-12 18:30:00,0.313,0.611,0
2026-06-12 18:31:00,0.266,0.444,2
2026-06-12 18:32:00,0.186,0.19,0
2026-06-12 18:33:00,0.183,0.106,1
2026-06-12 18:34:00,0.169,0.05,1
2026-06-12 18:35:00,0.193,0.095,1
2026-06-12 18:36:00,0.244,0.185,1
2026-06-12 18:37:00,0.309,0.355,0
2026-06-12 18:38:00,0.479,0.74,2
2026-06-12 18:39:00,0.624,1.196,0
2026-06-12 18:40:00,0.741,1.776,0
2026-06-12 18:41:00,0.805,2.283,0
2026-06-12 18:42:00,0.83,2.555,0
2026-06-12 18:43:00,0.848,2.793,0
2026-06-12 18:44:00,0.827,2.815,0
2026-06-12 18:45:00,0.777,2.746,2
2026-06-12 18:46:00,0.681,2.626,0
2026-06-12 18:47:00,0.571,2.373,2
2026-06-12 18:48:00,0.863,2.968,2
2026-06-12 18:49:00,1.022,3.092,2
2026-06-12 18:50:00,1.058,3.239,0
2026-06-12 18:51:00,1.107,3.457,0
2026-06-12 18:52:00,1.209,3.909,2
2026-06-12 18:53:00,1.254,4.247,0
2026-06-12 18:54:00,1.281,4.336,0
2026-06-12 18:55:00,1.249,4.443,2
2026-06-12 18:56:00,0.925,3.808,2
2026-06-12 18:57:00,0.655,3.235,0
2026-06-12 18:58:00,0.541,2.771,2
2026-06-12 18:59:00,0.497,2.485,2
