"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-19 18:00:00,0.891,3.12,0
2026-06-19 18:01:00,0.874,3.014,2
2026-06-19 18:02:00,0.89,3.022,2
2026-06-19 18:03:00,0.779,2.816,0
2026-06-19 18:04:00,0.733,2.697,0
2026-06-19 18:05:00,0.724,2.663,2
2026-06-19 18:06:00,0.448,1.79,0
2026-06-19 18:07:00,0.491,1.976,0
2026-06-19 18:08:00,0.577,2.406,2
2026-06-19 18:09:00,0.591,2.537,2
2026-06-19 18:10:00,0.588,2.603,2
2026-06-19 18:11:00,0.565,2.547,2
2026-06-19 18:12:00,0.543,2.541,2
2026-06-19 18:13:00,0.52,2.5,0
2026-06-19 18:14:00,0.46,2.291,0
2026-06-19 18:15:00,0.409,2.023,2
2026-06-19 18:16:00,0.302,1.654,0
2026-06-19 18:17:00,0.231,1.286,0
2026-06-19 18:18:00,0.222,1.228,0
2026-06-19 18:19:00,0.199,1.091,2
2026-06-19 18:20:00,0.173,0.919,0
2026-06-19 18:21:00,0.173,0.843,2
2026-06-19 18:22:00,0.186,0.786,2
2026-06-19 18:23:00,0.229,0.824,0
2026-06-19 18:24:00,0.292,0.933,0
2026-06-19 18:25:00,0.307,0.899,0
2026-06-19 18:26:00,0.316,0.879,2
2026-06-19 18:27:00,0.319,0.839,0
2026-06-19 18:28:00,0.318,0.822,0
2026-06-19 18:29:00,0.329,0.824,2
2026-06-19 18:30:00,0.301,0.791,0
2026-06-19 18:31:00,0.289,0.791,0
2026-06-19 18:32:00,0.253,0.739,2
2026-06-19 18:33:00,0.27,0.881,0
2026-06-19 18:34:00,0.372,1.228,0
2026-06-19 18:35:00,0.511,1.729,0
2026-06-19 18:36:00,0.572,2.067,2
2026-06-19 18:37:00,0.631,2.337,2
2026-06-19 18:38:00,0.7,2.561,0
2026-06-19 18:39:00,0.879,3.039,2
2026-06-19 18:40:00,0.967,3.319,2
2026-06-19 18:41:00,0.982,3.48,0
2026-06-19 18:42:00,0.942,3.354,0
2026-06-19 18:43:00,0.827,3.02,2
2026-06-19 18:44:00,0.741,2.638,0
2026-06-19 18:45:00,0.689,2.404,0
2026-06-19 18:46:00,0.646,2.093,2
2026-06-19 18:47:00,0.499,1.656,2
2026-06-19 18:48:00,0.402,1.373,2
2026-06-19 18:49:00,0.346,1.109,2
2026-06-19 18:50:00,0.403,1.119,2
2026-06-19 18:51:00,0.512,1.373,0
2026-06-19 18:52:00,0.595,1.584,0
2026-06-19 18:53:00,0.675,1.846,2
2026-06-19 18:54:00,0.781,2.185,0
2026-06-19 18:55:00,0.793,2.265,0
2026-06-19 18:56:00,0.865,2.554,2
2026-06-19 18:57:00,0.903,2.815,2
2026-06-19 18:58:00,0.876,2.756,0
2026-06-19 18:59:00,0.761,2.529,2
