"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-06-30 17:00:00,1.026,4.95,0
2026-06-30 17:01:00,1.149,5.066,2
2026-06-30 17:02:00,1.182,5.083,0
2026-06-30 17:03:00,1.16,4.939,0
2026-06-30 17:04:00,1.122,4.785,2
2026-06-30 17:05:00,1.085,4.559,0
2026-06-30 17:06:00,1.062,4.395,0
2026-06-30 17:07:00,0.995,4.139,2
2026-06-30 17:08:00,0.8,3.611,2
2026-06-30 17:09:00,0.645,3.177,0
2026-06-30 17:10:00,0.534,2.782,0
2026-06-30 17:11:00,0.454,2.516,2
2026-06-30 17:12:00,0.457,2.351,2
2026-06-30 17:13:00,0.481,2.271,0
2026-06-30 17:14:00,0.496,2.262,2
2026-06-30 17:15:00,0.516,2.185,2
2026-06-30 17:16:00,0.52,2.155,0
2026-06-30 17:17:00,0.54,2.128,0
2026-06-30 17:18:00,0.539,2.119,2
2026-06-30 17:19:00,0.534,2.061,0
2026-06-30 17:20:00,0.529,1.987,0
2026-06-30 17:21:00,0.511,1.976,2
2026-06-30 17:22:00,0.499,1.927,2
2026-06-30 17:23:00,0.516,1.964,2
2026-06-30 17:24:00,0.52,2.011,0
2026-06-30 17:25:00,0.535,2.069,2
2026-06-30 17:26:00,0.552,2.177,0
2026-06-30 17:27:00,0.575,2.256,0
2026-06-30 17:28:00,0.613,2.422,2
2026-06-30 17:29:00,0.686,2.709,0
2026-06-30 17:30:00,0.763,3.028,0
2026-06-30 17:31:00,0.804,3.256,0
2026-06-30 17:32:00,0.838,3.462,2
2026-06-30 17:33:00,0.836,3.595,0
2026-06-30 17:34:00,0.806,3.568,2
2026-06-30 17:35:00,0.821,3.636,2
2026-06-30 17:36:00,0.788,3.56,0
2026-06-30 17:37:00,0.711,3.314,0
2026-06-30 17:38:00,0.62,3.054,0
2026-06-30 17:39:00,0.561,2.822,2
2026-06-30 17:40:00,0.512,2.637,0
2026-06-30 17:41:00,0.545,2.577,0
2026-06-30 17:42:00,0.558,2.535,2
2026-06-30 17:43:00,0.566,2.502,0
2026-06-30 17:44:00,0.586,2.605,0
2026-06-30 17:45:00,0.587,2.657,2
2026-06-30 17:46:00,0.59,2.664,0
2026-06-30 17:47:00,0.602,2.672,0
2026-06-30 17:48:00,0.596,2.676,0
2026-06-30 17:49:00,0.565,2.653,2
2026-06-30 17:50:00,0.51,2.624,2
2026-06-30 17:51:00,0.445,2.544,0
2026-06-30 17:52:00,0.422,2.57,2
2026-06-30 17:53:00,0.432,2.733,2
2026-06-30 17:54:00,0.444,3.032,0
2026-06-30 17:55:00,0.432,3.094,0
2026-06-30 17:56:00,0.427,3.143,2
2026-06-30 17:57:00,0.408,3.193,0
2026-06-30 17:58:00,0.401,3.209,0
2026-06-30 17:59:00,0.389,3.263,2
