"date (UTC+0)","NO (ppb)","NO (ppb)y","Flag"
2026-06-12 04:00:00,0.525,0.774,0
2026-06-12 04:01:00,0.448,0.703,2
2026-06-12 04:02:00,0.421,0.643,2
2026-06-12 04:03:00,0.402,0.621,2
2026-06-12 04:04:00,0.393,0.628,2
2026-06-12 04:05:00,0.396,0.663,2
2026-06-12 04:06:00,0.388,0.717,0
2026-06-12 04:07:00,0.384,0.731,0
2026-06-12 04:08:00,0.396,0.734,2
2026-06-12 04:09:00,0.407,0.735,0
2026-06-12 04:10:00,0.394,0.694,0
2026-06-12 04:11:00,0.383,0.674,2
2026-06-12 04:12:00,0.392,0.661,2
2026-06-12 04:13:00,0.381,0.657,0
2026-06-12 04:14:00,0.387,0.622,2
2026-06-12 04:15:00,0.382,0.601,2
2026-06-12 04:16:00,0.371,0.593,0
2026-06-12 04:17:00,0.355,0.59,0
2026-06-12 04:18:00,0.349,0.623,0
2026-06-12 04:19:00,0.361,0.677,2
2026-06-12 04:20:00,0.403,0.707,0
2026-06-12 04:21:00,0.438,0.761,0
2026-06-12 04:22:00,0.449,0.791,2
2026-06-12 04:23:00,0.469,0.798,0
2026-06-12 04:24:00,0.491,0.815,0
2026-06-12 04:25:00,0.517,0.844,2
2026-06-12 04:26:00,0.528,0.866,0
2026-06-12 04:27:00,0.526,0.886,0
2026-06-12 04:28:00,0.521,0.86,0
2026-06-12 04:29:00,0.501,0.857,2
2026-06-12 04:30:00,0.497,0.845,2
2026-06-12 04:31:00,0.474,0.832,0
2026-06-12 04:32:00,0.447,0.83,2
2026-06-12 04:33:00,0.419,0.774,0
2026-06-12 04:34:00,0.412,0.758,0
2026-06-12 04:35:00,0.403,0.775,0
2026-06-12 04:36:00,0.493,0.901,2
2026-06-12 04:37:00,0.493,0.92,0
2026-06-12 04:38:00,0.502,0.919,0
2026-06-12 04:39:00,0.517,1.007,2
2026-06-12 04:40:00,0.528,1.049,0
2026-06-12 04:41:00,0.533,1.071,2
2026-06-12 04:42:00,0.557,1.153,2
2026-06-12 04:43:00,0.58,1.201,2
2026-06-12 04:44:00,0.497,1.083,0
2026-06-12 04:45:00,0.451,1.016,0
2026-06-12 04:46:00,0.432,1.009,2
2026-06-12 04:47:00,0.412,0.923,0
2026-06-12 04:48:00,0.397,0.813,0
2026-06-12 04:49:00,0.388,0.786,2
2026-06-12 04:50:00,0.394,0.736,2
2026-06-12 04:51:00,0.407,0.729,0
2026-06-12 04:52:00,0.449,0.766,2
2026-06-12 04:53:00,0.485,0.743,2
2026-06-12 04:54:00,0.5,0.735,0
2026-06-12 04:55:00,0.501,0.754,0
2026-06-12 04:56:00,0.489,0.804,2
2026-06-12 04:57:00,0.492,0.863,2
2026-06-12 04:58:00,0.49,0.868,0
2026-06-12 04:59:00,0.482,0.918,2
