"date (UTC)","SO2 (ppb)","Flag"
2026-09-13 04:00:00,1.188,0
2026-09-13 04:01:00,1.158,0
2026-09-13 04:02:00,1.161,0
2026-09-13 04:03:00,1.158,0
2026-09-13 04:04:00,1.117,0
2026-09-13 04:05:00,1.063,0
2026-09-13 04:06:00,1.059,0
2026-09-13 04:07:00,1.024,0
2026-09-13 04:08:00,1.028,0
2026-09-13 04:09:00,1.011,0
2026-09-13 04:10:00,0.959,0
2026-09-13 04:11:00,0.976,0
2026-09-13 04:12:00,0.95,0
2026-09-13 04:13:00,0.94,0
2026-09-13 04:14:00,0.95,0
2026-09-13 04:15:00,0.969,0
2026-09-13 04:16:00,0.986,0
2026-09-13 04:17:00,0.975,0
2026-09-13 04:18:00,0.986,0
2026-09-13 04:19:00,0.98,0
2026-09-13 04:20:00,0.982,0
2026-09-13 04:21:00,0.985,1
2026-09-13 04:22:00,0.953,0
2026-09-13 04:23:00,0.93,0
2026-09-13 04:24:00,0.906,0
2026-09-13 04:25:00,0.888,0
2026-09-13 04:26:00,0.899,0
2026-09-13 04:27:00,0.909,0
2026-09-13 04:28:00,0.914,0
2026-09-13 04:29:00,0.885,0
2026-09-13 04:30:00,0.865,1
2026-09-13 04:31:00,0.846,0
2026-09-13 04:32:00,0.804,1
2026-09-13 04:33:00,0.837,0
2026-09-13 04:34:00,0.831,0
2026-09-13 04:35:00,0.83,0
2026-09-13 04:36:00,0.849,0
2026-09-13 04:37:00,0.838,0
2026-09-13 04:38:00,0.875,0
2026-09-13 04:39:00,0.9,0
2026-09-13 04:40:00,0.91,0
2026-09-13 04:41:00,0.926,0
2026-09-13 04:42:00,0.927,0
2026-09-13 04:43:00,0.931,0
2026-09-13 04:44:00,0.95,0
2026-09-13 04:45:00,0.965,0
2026-09-13 04:46:00,0.968,0
2026-09-13 04:47:00,0.955,0
2026-09-13 04:48:00,0.975,0
2026-09-13 04:49:00,0.95,0
2026-09-13 04:50:00,0.98,0
2026-09-13 04:51:00,1.001,0
2026-09-13 04:52:00,0.953,0
2026-09-13 04:53:00,0.92,0
2026-09-13 04:54:00,0.878,0
2026-09-13 04:55:00,0.856,0
2026-09-13 04:56:00,0.838,0
2026-09-13 04:57:00,0.787,0
2026-09-13 04:58:00,0.812,1
2026-09-13 04:59:00,0.808,0
