"date (UTC)","SO2 (ppb)","Flag"
2026-09-10 06:00:00,0.885,0
2026-09-10 06:01:00,0.878,0
2026-09-10 06:02:00,0.87,1
2026-09-10 06:03:00,0.867,0
2026-09-10 06:04:00,0.874,0
2026-09-10 06:05:00,0.847,0
2026-09-10 06:06:00,0.808,0
2026-09-10 06:07:00,0.787,0
2026-09-10 06:08:00,0.826,0
2026-09-10 06:09:00,0.848,0
2026-09-10 06:10:00,0.86,0
2026-09-10 06:11:00,0.806,0
2026-09-10 06:12:00,0.773,0
2026-09-10 06:13:00,0.786,0
2026-09-10 06:14:00,0.803,0
2026-09-10 06:15:00,0.802,0
2026-09-10 06:16:00,0.832,0
2026-09-10 06:17:00,0.877,0
2026-09-10 06:18:00,0.882,0
2026-09-10 06:19:00,0.9,0
2026-09-10 06:20:00,0.909,0
2026-09-10 06:21:00,0.923,0
2026-09-10 06:22:00,0.92,1
2026-09-10 06:23:00,0.97,0
2026-09-10 06:24:00,0.949,0
2026-09-10 06:25:00,0.968,0
2026-09-10 06:26:00,0.971,0
2026-09-10 06:27:00,1.035,0
2026-09-10 06:28:00,1.065,0
2026-09-10 06:29:00,1.049,0
2026-09-10 06:30:00,1.016,0
2026-09-10 06:31:00,1.005,0
2026-09-10 06:32:00,0.991,0
2026-09-10 06:33:00,0.981,0
2026-09-10 06:34:00,0.955,0
2026-09-10 06:35:00,0.953,0
2026-09-10 06:36:00,0.956,0
2026-09-10 06:37:00,0.996,0
2026-09-10 06:38:00,1.027,0
2026-09-10 06:39:00,1.019,0
2026-09-10 06:40:00,0.998,0
2026-09-10 06:41:00,0.986,0
2026-09-10 06:42:00,0.98,0
2026-09-10 06:43:00,1.021,0
2026-09-10 06:44:00,1.041,0
2026-09-10 06:45:00,1.054,0
2026-09-10 06:46:00,1.095,0
2026-09-10 06:47:00,1.126,0
2026-09-10 06:48:00,1.125,0
2026-09-10 06:49:00,1.117,0
2026-09-10 06:50:00,1.148,1
2026-09-10 06:51:00,1.16,0
2026-09-10 06:52:00,1.134,0
2026-09-10 06:53:00,1.116,0
2026-09-10 06:54:00,1.119,0
2026-09-10 06:55:00,1.105,0
2026-09-10 06:56:00,1.159,0
2026-09-10 06:57:00,1.191,0
2026-09-10 06:58:00,1.191,0
2026-09-10 06:59:00,1.139,0
