"date (UTC)","SO2 (ppb)","Flag"
2026-09-08 17:00:00,1.24,0
2026-09-08 17:01:00,1.212,0
2026-09-08 17:02:00,1.176,0
2026-09-08 17:03:00,1.172,0
2026-09-08 17:04:00,1.136,0
2026-09-08 17:05:00,1.15,0
2026-09-08 17:06:00,1.176,0
2026-09-08 17:07:00,1.213,0
2026-09-08 17:08:00,1.17,0
2026-09-08 17:09:00,1.2,0
2026-09-08 17:10:00,1.237,0
2026-09-08 17:11:00,1.243,0
2026-09-08 17:12:00,1.251,0
2026-09-08 17:13:00,1.235,0
2026-09-08 17:14:00,1.242,1
2026-09-08 17:15:00,1.244,0
2026-09-08 17:16:00,1.178,0
2026-09-08 17:17:00,1.191,0
2026-09-08 17:18:00,1.229,1
2026-09-08 17:19:00,1.229,0
2026-09-08 17:20:00,1.248,0
2026-09-08 17:21:00,1.221,0
2026-09-08 17:22:00,1.169,0
2026-09-08 17:23:00,1.156,0
2026-09-08 17:24:00,1.197,0
2026-09-08 17:25:00,1.214,0
2026-09-08 17:26:00,1.174,0
2026-09-08 17:27:00,1.152,0
2026-09-08 17:28:00,1.152,1
2026-09-08 17:29:00,1.146,0
2026-09-08 17:30:00,1.146,0
2026-09-08 17:31:00,1.148,0
2026-09-08 17:32:00,1.214,0
2026-09-08 17:33:00,1.22,0
2026-09-08 17:34:00,1.171,0
2026-09-08 17:35:00,1.155,0
2026-09-08 17:36:00,1.143,0
2026-09-08 17:37:00,1.158,0
2026-09-08 17:38:00,1.171,0
2026-09-08 17:39:00,1.165,0
2026-09-08 17:40:00,1.16,0
2026-09-08 17:41:00,1.15,0
2026-09-08 17:42:00,1.118,0
2026-09-08 17:43:00,1.088,0
2026-09-08 17:44:00,1.104,1
2026-09-08 17:45:00,1.11,0
2026-09-08 17:46:00,1.108,0
2026-09-08 17:47:00,1.092,0
2026-09-08 17:48:00,1.019,0
2026-09-08 17:49:00,0.989,0
2026-09-08 17:50:00,0.982,0
2026-09-08 17:51:00,0.986,0
2026-09-08 17:52:00,1.014,0
2026-09-08 17:53:00,0.999,0
2026-09-08 17:54:00,0.999,0
2026-09-08 17:55:00,0.99,0
2026-09-08 17:56:00,0.983,0
2026-09-08 17:57:00,0.949,0
2026-09-08 17:58:00,0.988,0
2026-09-08 17:59:00,1.024,1
