"date (UTC)","SO2 (ppb)","Flag"
2026-09-03 04:00:00,1.289,0
2026-09-03 04:01:00,1.251,0
2026-09-03 04:02:00,1.236,0
2026-09-03 04:03:00,1.216,0
2026-09-03 04:04:00,1.248,0
2026-09-03 04:05:00,1.285,0
2026-09-03 04:06:00,1.255,0
2026-09-03 04:07:00,1.21,0
2026-09-03 04:08:00,1.182,1
2026-09-03 04:09:00,1.108,0
2026-09-03 04:10:00,1.082,0
2026-09-03 04:11:00,1.076,0
2026-09-03 04:12:00,1.1,0
2026-09-03 04:13:00,1.167,0
2026-09-03 04:14:00,1.188,0
2026-09-03 04:15:00,1.226,0
2026-09-03 04:16:00,1.27,0
2026-09-03 04:17:00,1.311,0
2026-09-03 04:18:00,1.347,0
2026-09-03 04:19:00,1.361,0
2026-09-03 04:20:00,1.363,0
2026-09-03 04:21:00,1.331,0
2026-09-03 04:22:00,1.319,0
2026-09-03 04:23:00,1.318,0
2026-09-03 04:24:00,1.34,0
2026-09-03 04:25:00,1.364,0
2026-09-03 04:26:00,1.367,0
2026-09-03 04:27:00,1.357,0
2026-09-03 04:28:00,1.329,0
2026-09-03 04:29:00,1.313,0
2026-09-03 04:30:00,1.325,0
2026-09-03 04:31:00,1.299,0
2026-09-03 04:32:00,1.283,0
2026-09-03 04:33:00,1.302,0
2026-09-03 04:34:00,1.278,0
2026-09-03 04:35:00,1.259,0
2026-09-03 04:36:00,1.226,0
2026-09-03 04:37:00,1.237,0
2026-09-03 04:38:00,1.217,0
2026-09-03 04:39:00,1.217,0
2026-09-03 04:40:00,1.255,0
2026-09-03 04:41:00,1.286,1
2026-09-03 04:42:00,1.276,0
2026-09-03 04:43:00,1.283,0
2026-09-03 04:44:00,1.26,0
2026-09-03 04:45:00,1.211,0
2026-09-03 04:46:00,1.189,0
2026-09-03 04:47:00,1.207,0
2026-09-03 04:48:00,1.192,0
2026-09-03 04:49:00,1.15,0
2026-09-03 04:50:00,1.087,0
2026-09-03 04:51:00,1.066,0
2026-09-03 04:52:00,1.076,0
2026-09-03 04:53:00,1.026,0
2026-09-03 04:54:00,1.009,0
2026-09-03 04:55:00,0.998,0
2026-09-03 04:56:00,0.957,0
2026-09-03 04:57:00,0.952,0
2026-09-03 04:58:00,1,0
2026-09-03 04:59:00,0.993,0
