"date (UTC)","SO2 (ppb)","Flag"
2026-09-05 05:00:00,0.717,0
2026-09-05 05:01:00,0.738,0
2026-09-05 05:02:00,0.78,0
2026-09-05 05:03:00,0.75,0
2026-09-05 05:04:00,0.711,0
2026-09-05 05:05:00,0.7,0
2026-09-05 05:06:00,0.705,0
2026-09-05 05:07:00,0.729,0
2026-09-05 05:08:00,0.754,0
2026-09-05 05:09:00,0.748,0
2026-09-05 05:10:00,0.754,0
2026-09-05 05:11:00,0.759,0
2026-09-05 05:12:00,0.778,0
2026-09-05 05:13:00,0.779,0
2026-09-05 05:14:00,0.761,0
2026-09-05 05:15:00,0.749,1
2026-09-05 05:16:00,0.73,0
2026-09-05 05:17:00,0.687,0
2026-09-05 05:18:00,0.61,0
2026-09-05 05:19:00,0.611,0
2026-09-05 05:20:00,0.616,0
2026-09-05 05:21:00,0.598,0
2026-09-05 05:22:00,0.592,0
2026-09-05 05:23:00,0.593,0
2026-09-05 05:24:00,0.59,0
2026-09-05 05:25:00,0.601,0
2026-09-05 05:26:00,0.592,0
2026-09-05 05:27:00,0.57,0
2026-09-05 05:28:00,0.565,0
2026-09-05 05:29:00,0.59,0
2026-09-05 05:30:00,0.661,0
2026-09-05 05:31:00,0.683,0
2026-09-05 05:32:00,0.676,0
2026-09-05 05:33:00,0.677,0
2026-09-05 05:34:00,0.737,0
2026-09-05 05:35:00,0.785,0
2026-09-05 05:36:00,0.783,0
2026-09-05 05:37:00,0.826,0
2026-09-05 05:38:00,0.857,0
2026-09-05 05:39:00,0.819,0
2026-09-05 05:40:00,0.754,0
2026-09-05 05:41:00,0.739,0
2026-09-05 05:42:00,0.738,0
2026-09-05 05:43:00,0.761,0
2026-09-05 05:44:00,0.781,0
2026-09-05 05:45:00,0.761,0
2026-09-05 05:46:00,0.718,0
2026-09-05 05:47:00,0.706,0
2026-09-05 05:48:00,0.677,0
2026-09-05 05:49:00,0.639,0
2026-09-05 05:50:00,0.625,0
2026-09-05 05:51:00,0.625,0
2026-09-05 05:52:00,0.696,0
2026-09-05 05:53:00,0.718,0
2026-09-05 05:54:00,0.738,0
2026-09-05 05:55:00,0.788,0
2026-09-05 05:56:00,0.847,0
2026-09-05 05:57:00,0.865,0
2026-09-05 05:58:00,0.876,0
2026-09-05 05:59:00,0.92,0
