"date (UTC)","SO2 (ppb)","Flag"
2026-09-03 01:00:00,1.02,0
2026-09-03 01:01:00,0.989,0
2026-09-03 01:02:00,0.957,0
2026-09-03 01:03:00,0.952,0
2026-09-03 01:04:00,0.959,0
2026-09-03 01:05:00,0.896,0
2026-09-03 01:06:00,0.88,0
2026-09-03 01:07:00,0.911,0
2026-09-03 01:08:00,0.95,0
2026-09-03 01:09:00,0.995,0
2026-09-03 01:10:00,1.011,1
2026-09-03 01:11:00,0.987,0
2026-09-03 01:12:00,0.897,0
2026-09-03 01:13:00,0.892,1
2026-09-03 01:14:00,0.899,0
2026-09-03 01:15:00,0.915,0
2026-09-03 01:16:00,0.957,0
2026-09-03 01:17:00,0.989,0
2026-09-03 01:18:00,1.033,0
2026-09-03 01:19:00,1.054,0
2026-09-03 01:20:00,1.045,0
2026-09-03 01:21:00,1.039,0
2026-09-03 01:22:00,0.972,0
2026-09-03 01:23:00,0.907,0
2026-09-03 01:24:00,0.869,0
2026-09-03 01:25:00,0.842,0
2026-09-03 01:26:00,0.826,0
2026-09-03 01:27:00,0.823,0
2026-09-03 01:28:00,0.885,0
2026-09-03 01:29:00,0.846,0
2026-09-03 01:30:00,0.815,0
2026-09-03 01:31:00,0.777,0
2026-09-03 01:32:00,0.746,0
2026-09-03 01:33:00,0.726,0
2026-09-03 01:34:00,0.694,0
2026-09-03 01:35:00,0.709,1
2026-09-03 01:36:00,0.702,0
2026-09-03 01:37:00,0.736,0
2026-09-03 01:38:00,0.774,0
2026-09-03 01:39:00,0.808,0
2026-09-03 01:40:00,0.806,1
2026-09-03 01:41:00,0.826,0
2026-09-03 01:42:00,0.858,0
2026-09-03 01:43:00,0.86,0
2026-09-03 01:44:00,0.829,0
2026-09-03 01:45:00,0.846,0
2026-09-03 01:46:00,0.853,0
2026-09-03 01:47:00,0.891,0
2026-09-03 01:48:00,0.88,0
2026-09-03 01:49:00,0.887,0
2026-09-03 01:50:00,0.92,0
2026-09-03 01:51:00,0.901,0
2026-09-03 01:52:00,0.927,0
2026-09-03 01:53:00,0.944,0
2026-09-03 01:54:00,0.989,0
2026-09-03 01:55:00,1.021,0
2026-09-03 01:56:00,1.017,0
2026-09-03 01:57:00,1.034,1
2026-09-03 01:58:00,1.033,0
2026-09-03 01:59:00,1.054,0
