"date (UTC)","SO2 (ppb)","Flag"
2026-09-11 22:00:00,0.984,0
2026-09-11 22:01:00,0.998,0
2026-09-11 22:02:00,1.018,0
2026-09-11 22:03:00,1.032,0
2026-09-11 22:04:00,1.096,1
2026-09-11 22:05:00,1.124,0
2026-09-11 22:06:00,1.142,1
2026-09-11 22:07:00,1.162,0
2026-09-11 22:08:00,1.167,0
2026-09-11 22:09:00,1.178,0
2026-09-11 22:10:00,1.182,0
2026-09-11 22:11:00,1.16,0
2026-09-11 22:12:00,1.159,0
2026-09-11 22:13:00,1.155,0
2026-09-11 22:14:00,1.13,0
2026-09-11 22:15:00,1.137,0
2026-09-11 22:16:00,1.152,0
2026-09-11 22:17:00,1.085,0
2026-09-11 22:18:00,1.076,0
2026-09-11 22:19:00,1.08,0
2026-09-11 22:20:00,1.007,1
2026-09-11 22:21:00,0.935,0
2026-09-11 22:22:00,0.885,0
2026-09-11 22:23:00,0.828,0
2026-09-11 22:24:00,0.786,0
2026-09-11 22:25:00,0.754,0
2026-09-11 22:26:00,0.761,0
2026-09-11 22:27:00,0.738,1
2026-09-11 22:28:00,0.719,0
2026-09-11 22:29:00,0.675,0
2026-09-11 22:30:00,0.677,0
2026-09-11 22:31:00,0.674,0
2026-09-11 22:32:00,0.657,0
2026-09-11 22:33:00,0.713,0
2026-09-11 22:34:00,0.724,0
2026-09-11 22:35:00,0.687,0
2026-09-11 22:36:00,0.692,1
2026-09-11 22:37:00,0.741,0
2026-09-11 22:38:00,0.815,0
2026-09-11 22:39:00,0.88,0
2026-09-11 22:40:00,0.909,0
2026-09-11 22:41:00,0.929,0
2026-09-11 22:42:00,0.904,0
2026-09-11 22:43:00,0.908,0
2026-09-11 22:44:00,0.901,0
2026-09-11 22:45:00,0.893,0
2026-09-11 22:46:00,0.882,0
2026-09-11 22:47:00,0.898,0
2026-09-11 22:48:00,0.928,0
2026-09-11 22:49:00,0.933,0
2026-09-11 22:50:00,0.883,0
2026-09-11 22:51:00,0.883,0
2026-09-11 22:52:00,0.93,0
2026-09-11 22:53:00,0.924,0
2026-09-11 22:54:00,0.875,0
2026-09-11 22:55:00,0.814,0
2026-09-11 22:56:00,0.788,0
2026-09-11 22:57:00,0.785,0
2026-09-11 22:58:00,0.817,0
2026-09-11 22:59:00,0.791,0
