"date (UTC)","SO2 (ppb)","Flag"
2026-09-22 18:00:00,0.767,0
2026-09-22 18:01:00,0.777,0
2026-09-22 18:02:00,0.817,0
2026-09-22 18:03:00,0.794,0
2026-09-22 18:04:00,0.793,0
2026-09-22 18:05:00,0.791,0
2026-09-22 18:06:00,0.781,0
2026-09-22 18:07:00,0.777,1
2026-09-22 18:08:00,0.743,1
2026-09-22 18:09:00,0.707,0
2026-09-22 18:10:00,0.692,0
2026-09-22 18:11:00,0.683,1
2026-09-22 18:12:00,0.698,0
2026-09-22 18:13:00,0.702,0
2026-09-22 18:14:00,0.646,0
2026-09-22 18:15:00,0.641,0
2026-09-22 18:16:00,0.649,0
2026-09-22 18:17:00,0.661,0
2026-09-22 18:18:00,0.628,0
2026-09-22 18:19:00,0.583,0
2026-09-22 18:20:00,0.548,0
2026-09-22 18:21:00,0.529,0
2026-09-22 18:22:00,0.505,1
2026-09-22 18:23:00,0.524,0
2026-09-22 18:24:00,0.523,0
2026-09-22 18:25:00,0.577,0
2026-09-22 18:26:00,0.604,0
2026-09-22 18:27:00,0.612,0
2026-09-22 18:28:00,0.586,0
2026-09-22 18:29:00,0.543,1
2026-09-22 18:30:00,0.529,0
2026-09-22 18:31:00,0.507,0
2026-09-22 18:32:00,0.486,0
2026-09-22 18:33:00,0.482,0
2026-09-22 18:34:00,0.491,0
2026-09-22 18:35:00,0.524,0
2026-09-22 18:36:00,0.558,0
2026-09-22 18:37:00,0.559,0
2026-09-22 18:38:00,0.555,0
2026-09-22 18:39:00,0.546,0
2026-09-22 18:40:00,0.524,0
2026-09-22 18:41:00,0.483,0
2026-09-22 18:42:00,0.496,0
2026-09-22 18:43:00,0.506,0
2026-09-22 18:44:00,0.521,0
2026-09-22 18:45:00,0.55,0
2026-09-22 18:46:00,0.551,0
2026-09-22 18:47:00,0.508,1
2026-09-22 18:48:00,0.506,0
2026-09-22 18:49:00,0.509,0
2026-09-22 18:50:00,0.533,0
2026-09-22 18:51:00,0.547,1
2026-09-22 18:52:00,0.547,0
2026-09-22 18:53:00,0.553,0
2026-09-22 18:54:00,0.572,0
2026-09-22 18:55:00,0.581,1
2026-09-22 18:56:00,0.58,0
2026-09-22 18:57:00,0.559,0
2026-09-22 18:58:00,0.517,0
2026-09-22 18:59:00,0.492,0
