"date (UTC)","SO2 (ppb)","Flag"
2026-09-05 21:00:00,0.501,0
2026-09-05 21:01:00,0.513,0
2026-09-05 21:02:00,0.586,0
2026-09-05 21:03:00,0.653,0
2026-09-05 21:04:00,0.76,0
2026-09-05 21:05:00,0.817,0
2026-09-05 21:06:00,0.888,0
2026-09-05 21:07:00,0.902,0
2026-09-05 21:08:00,0.898,0
2026-09-05 21:09:00,0.919,0
2026-09-05 21:10:00,0.977,0
2026-09-05 21:11:00,1.047,0
2026-09-05 21:12:00,1.081,0
2026-09-05 21:13:00,1.082,0
2026-09-05 21:14:00,1.094,1
2026-09-05 21:15:00,1.145,0
2026-09-05 21:16:00,1.176,1
2026-09-05 21:17:00,1.225,0
2026-09-05 21:18:00,1.193,0
2026-09-05 21:19:00,1.147,0
2026-09-05 21:20:00,1.07,0
2026-09-05 21:21:00,1.035,0
2026-09-05 21:22:00,1.024,1
2026-09-05 21:23:00,1.022,0
2026-09-05 21:24:00,1.028,0
2026-09-05 21:25:00,1.012,0
2026-09-05 21:26:00,0.997,0
2026-09-05 21:27:00,0.984,1
2026-09-05 21:28:00,1.012,0
2026-09-05 21:29:00,1.015,0
2026-09-05 21:30:00,1.043,1
2026-09-05 21:31:00,1.034,0
2026-09-05 21:32:00,0.976,0
2026-09-05 21:33:00,0.919,0
2026-09-05 21:34:00,0.88,0
2026-09-05 21:35:00,0.912,0
2026-09-05 21:36:00,0.944,0
2026-09-05 21:37:00,0.941,0
2026-09-05 21:38:00,0.932,0
2026-09-05 21:39:00,0.94,0
2026-09-05 21:40:00,0.935,0
2026-09-05 21:41:00,0.903,0
2026-09-05 21:42:00,0.87,0
2026-09-05 21:43:00,0.818,0
2026-09-05 21:44:00,0.743,0
2026-09-05 21:45:00,0.706,0
2026-09-05 21:46:00,0.677,0
2026-09-05 21:47:00,0.653,0
2026-09-05 21:48:00,0.72,0
2026-09-05 21:49:00,0.734,0
2026-09-05 21:50:00,0.772,0
2026-09-05 21:51:00,0.774,0
2026-09-05 21:52:00,0.767,0
2026-09-05 21:53:00,0.75,0
2026-09-05 21:54:00,0.75,0
2026-09-05 21:55:00,0.723,0
2026-09-05 21:56:00,0.727,0
2026-09-05 21:57:00,0.715,0
2026-09-05 21:58:00,0.714,0
2026-09-05 21:59:00,0.744,0
