"date (UTC)","SO2 (ppb)","Flag"
2026-09-26 12:00:00,0.936,0
2026-09-26 12:01:00,0.943,0
2026-09-26 12:02:00,0.919,0
2026-09-26 12:03:00,0.929,0
2026-09-26 12:04:00,0.925,0
2026-09-26 12:05:00,0.924,1
2026-09-26 12:06:00,0.887,0
2026-09-26 12:07:00,0.828,0
2026-09-26 12:08:00,0.802,0
2026-09-26 12:09:00,0.82,0
2026-09-26 12:10:00,0.828,0
2026-09-26 12:11:00,0.843,0
2026-09-26 12:12:00,0.84,0
2026-09-26 12:13:00,0.828,0
2026-09-26 12:14:00,0.864,0
2026-09-26 12:15:00,0.815,0
2026-09-26 12:16:00,0.787,0
2026-09-26 12:17:00,0.793,0
2026-09-26 12:18:00,0.824,0
2026-09-26 12:19:00,0.844,0
2026-09-26 12:20:00,0.832,0
2026-09-26 12:21:00,0.812,0
2026-09-26 12:22:00,0.832,0
2026-09-26 12:23:00,0.889,0
2026-09-26 12:24:00,0.897,0
2026-09-26 12:25:00,0.852,0
2026-09-26 12:26:00,0.854,0
2026-09-26 12:27:00,0.867,0
2026-09-26 12:28:00,0.876,0
2026-09-26 12:29:00,0.912,0
2026-09-26 12:30:00,0.917,0
2026-09-26 12:31:00,0.942,0
2026-09-26 12:32:00,0.935,0
2026-09-26 12:33:00,0.899,0
2026-09-26 12:34:00,0.874,0
2026-09-26 12:35:00,0.836,0
2026-09-26 12:36:00,0.813,0
2026-09-26 12:37:00,0.819,0
2026-09-26 12:38:00,0.844,0
2026-09-26 12:39:00,0.836,0
2026-09-26 12:40:00,0.832,0
2026-09-26 12:41:00,0.865,0
2026-09-26 12:42:00,0.884,0
2026-09-26 12:43:00,0.903,0
2026-09-26 12:44:00,0.918,0
2026-09-26 12:45:00,0.869,0
2026-09-26 12:46:00,0.814,0
2026-09-26 12:47:00,0.793,0
2026-09-26 12:48:00,0.821,1
2026-09-26 12:49:00,0.825,0
2026-09-26 12:50:00,0.811,0
2026-09-26 12:51:00,0.794,0
2026-09-26 12:52:00,0.792,0
2026-09-26 12:53:00,0.792,0
2026-09-26 12:54:00,0.773,1
2026-09-26 12:55:00,0.735,0
2026-09-26 12:56:00,0.688,0
2026-09-26 12:57:00,0.685,0
2026-09-26 12:58:00,0.679,0
2026-09-26 12:59:00,0.596,0
