"date (UTC)","SO2 (ppb)","Flag"
2026-09-14 03:00:00,0.736,0
2026-09-14 03:01:00,0.775,0
2026-09-14 03:02:00,0.782,0
2026-09-14 03:03:00,0.851,0
2026-09-14 03:04:00,0.88,0
2026-09-14 03:05:00,0.896,0
2026-09-14 03:06:00,0.874,0
2026-09-14 03:07:00,0.845,0
2026-09-14 03:08:00,0.822,0
2026-09-14 03:09:00,0.815,0
2026-09-14 03:10:00,0.786,0
2026-09-14 03:11:00,0.784,0
2026-09-14 03:12:00,0.819,0
2026-09-14 03:13:00,0.838,0
2026-09-14 03:14:00,0.898,0
2026-09-14 03:15:00,0.934,0
2026-09-14 03:16:00,0.974,0
2026-09-14 03:17:00,1.009,0
2026-09-14 03:18:00,1.023,0
2026-09-14 03:19:00,1.014,0
2026-09-14 03:20:00,0.975,0
2026-09-14 03:21:00,0.931,0
2026-09-14 03:22:00,0.959,0
2026-09-14 03:23:00,0.995,0
2026-09-14 03:24:00,1.054,0
2026-09-14 03:25:00,1.062,0
2026-09-14 03:26:00,1.082,0
2026-09-14 03:27:00,1.086,0
2026-09-14 03:28:00,1.087,0
2026-09-14 03:29:00,1.078,1
2026-09-14 03:30:00,1.069,0
2026-09-14 03:31:00,1.058,0
2026-09-14 03:32:00,1.007,0
2026-09-14 03:33:00,0.948,0
2026-09-14 03:34:00,0.924,0
2026-09-14 03:35:00,0.872,0
2026-09-14 03:36:00,0.805,0
2026-09-14 03:37:00,0.802,0
2026-09-14 03:38:00,0.817,0
2026-09-14 03:39:00,0.816,0
2026-09-14 03:40:00,0.792,0
2026-09-14 03:41:00,0.817,0
2026-09-14 03:42:00,0.806,0
2026-09-14 03:43:00,0.806,0
2026-09-14 03:44:00,0.79,0
2026-09-14 03:45:00,0.777,0
2026-09-14 03:46:00,0.79,0
2026-09-14 03:47:00,0.806,0
2026-09-14 03:48:00,0.774,0
2026-09-14 03:49:00,0.75,0
2026-09-14 03:50:00,0.752,0
2026-09-14 03:51:00,0.756,0
2026-09-14 03:52:00,0.787,0
2026-09-14 03:53:00,0.786,1
2026-09-14 03:54:00,0.774,0
2026-09-14 03:55:00,0.768,0
2026-09-14 03:56:00,0.747,0
2026-09-14 03:57:00,0.74,0
2026-09-14 03:58:00,0.774,0
2026-09-14 03:59:00,0.778,0
