"date (UTC)","SO2 (ppb)","Flag"
2026-09-04 03:00:00,1.174,0
2026-09-04 03:01:00,1.145,1
2026-09-04 03:02:00,1.107,0
2026-09-04 03:03:00,1.038,0
2026-09-04 03:04:00,0.948,0
2026-09-04 03:05:00,0.879,0
2026-09-04 03:06:00,0.857,1
2026-09-04 03:07:00,0.886,0
2026-09-04 03:08:00,0.959,0
2026-09-04 03:09:00,0.952,0
2026-09-04 03:10:00,0.895,0
2026-09-04 03:11:00,0.917,0
2026-09-04 03:12:00,0.942,0
2026-09-04 03:13:00,0.947,1
2026-09-04 03:14:00,0.932,0
2026-09-04 03:15:00,0.919,0
2026-09-04 03:16:00,0.915,0
2026-09-04 03:17:00,0.903,0
2026-09-04 03:18:00,0.885,0
2026-09-04 03:19:00,0.909,0
2026-09-04 03:20:00,0.948,0
2026-09-04 03:21:00,1,0
2026-09-04 03:22:00,1.024,0
2026-09-04 03:23:00,1.043,0
2026-09-04 03:24:00,1.008,0
2026-09-04 03:25:00,0.954,0
2026-09-04 03:26:00,0.958,0
2026-09-04 03:27:00,0.929,0
2026-09-04 03:28:00,0.948,0
2026-09-04 03:29:00,0.986,1
2026-09-04 03:30:00,1.03,0
2026-09-04 03:31:00,1.05,0
2026-09-04 03:32:00,1.017,0
2026-09-04 03:33:00,0.979,0
2026-09-04 03:34:00,0.912,0
2026-09-04 03:35:00,0.878,0
2026-09-04 03:36:00,0.876,0
2026-09-04 03:37:00,0.896,0
2026-09-04 03:38:00,0.946,0
2026-09-04 03:39:00,0.947,0
2026-09-04 03:40:00,0.955,0
2026-09-04 03:41:00,1,0
2026-09-04 03:42:00,1.047,0
2026-09-04 03:43:00,1.084,0
2026-09-04 03:44:00,1.076,0
2026-09-04 03:45:00,1.069,0
2026-09-04 03:46:00,1.082,0
2026-09-04 03:47:00,1.079,0
2026-09-04 03:48:00,1.074,0
2026-09-04 03:49:00,1.12,0
2026-09-04 03:50:00,1.188,0
2026-09-04 03:51:00,1.247,0
2026-09-04 03:52:00,1.274,0
2026-09-04 03:53:00,1.297,0
2026-09-04 03:54:00,1.278,0
2026-09-04 03:55:00,1.276,0
2026-09-04 03:56:00,1.281,0
2026-09-04 03:57:00,1.291,0
2026-09-04 03:58:00,1.288,0
2026-09-04 03:59:00,1.294,0
