"date (UTC)","SO2 (ppb)","Flag"
2026-09-03 17:00:00,1.475,0
2026-09-03 17:01:00,1.517,0
2026-09-03 17:02:00,1.478,0
2026-09-03 17:03:00,1.425,0
2026-09-03 17:04:00,1.399,0
2026-09-03 17:05:00,1.341,0
2026-09-03 17:06:00,1.288,0
2026-09-03 17:07:00,1.233,0
2026-09-03 17:08:00,1.231,0
2026-09-03 17:09:00,1.262,0
2026-09-03 17:10:00,1.26,0
2026-09-03 17:11:00,1.278,0
2026-09-03 17:12:00,1.314,0
2026-09-03 17:13:00,1.304,0
2026-09-03 17:14:00,1.277,0
2026-09-03 17:15:00,1.261,0
2026-09-03 17:16:00,1.199,0
2026-09-03 17:17:00,1.16,0
2026-09-03 17:18:00,1.153,0
2026-09-03 17:19:00,1.163,0
2026-09-03 17:20:00,1.122,0
2026-09-03 17:21:00,1.127,0
2026-09-03 17:22:00,1.164,0
2026-09-03 17:23:00,1.207,0
2026-09-03 17:24:00,1.187,0
2026-09-03 17:25:00,1.151,0
2026-09-03 17:26:00,1.162,0
2026-09-03 17:27:00,1.138,0
2026-09-03 17:28:00,1.085,0
2026-09-03 17:29:00,1.11,0
2026-09-03 17:30:00,1.12,0
2026-09-03 17:31:00,1.09,0
2026-09-03 17:32:00,1.07,0
2026-09-03 17:33:00,1.057,0
2026-09-03 17:34:00,1.061,0
2026-09-03 17:35:00,1.072,0
2026-09-03 17:36:00,1.083,0
2026-09-03 17:37:00,1.113,0
2026-09-03 17:38:00,1.122,0
2026-09-03 17:39:00,1.096,0
2026-09-03 17:40:00,1.084,0
2026-09-03 17:41:00,1.096,0
2026-09-03 17:42:00,1.093,0
2026-09-03 17:43:00,1.091,0
2026-09-03 17:44:00,1.087,0
2026-09-03 17:45:00,1.045,0
2026-09-03 17:46:00,1.064,0
2026-09-03 17:47:00,1.104,0
2026-09-03 17:48:00,1.122,0
2026-09-03 17:49:00,1.143,0
2026-09-03 17:50:00,1.192,0
2026-09-03 17:51:00,1.21,0
2026-09-03 17:52:00,1.264,0
2026-09-03 17:53:00,1.288,0
2026-09-03 17:54:00,1.292,0
2026-09-03 17:55:00,1.333,0
2026-09-03 17:56:00,1.352,0
2026-09-03 17:57:00,1.352,0
2026-09-03 17:58:00,1.358,0
2026-09-03 17:59:00,1.375,0
