"date (UTC)","NO2 (ppb)","Flag"
2026-08-29 01:00:00,667.533,1
2026-08-29 01:01:00,673.388,1
2026-08-29 01:02:00,666.763,1
2026-08-29 01:03:00,666.989,1
2026-08-29 01:04:00,665.78,1
2026-08-29 01:05:00,665.884,1
2026-08-29 01:06:00,665.628,1
2026-08-29 01:07:00,7.717,1
2026-08-29 01:08:00,3.36,1
2026-08-29 01:09:00,3.011,1
2026-08-29 01:10:00,2.91,1
2026-08-29 01:11:00,3.283,0
2026-08-29 01:12:00,2.806,0
2026-08-29 01:13:00,2.549,0
2026-08-29 01:14:00,2.593,0
2026-08-29 01:15:00,2.54,0
2026-08-29 01:16:00,2.491,0
2026-08-29 01:17:00,2.458,0
2026-08-29 01:18:00,2.343,0
2026-08-29 01:19:00,2.776,0
2026-08-29 01:20:00,2.485,0
2026-08-29 01:21:00,2.303,0
2026-08-29 01:22:00,2.296,0
2026-08-29 01:23:00,2.309,0
2026-08-29 01:24:00,2.553,0
2026-08-29 01:25:00,2.645,0
2026-08-29 01:26:00,2.787,0
2026-08-29 01:27:00,2.746,0
2026-08-29 01:28:00,2.397,0
2026-08-29 01:29:00,2.568,0
2026-08-29 01:30:00,2.516,0
2026-08-29 01:31:00,2.505,0
2026-08-29 01:32:00,2.409,0
2026-08-29 01:33:00,2.293,0
2026-08-29 01:34:00,2.293,0
2026-08-29 01:35:00,2.317,0
2026-08-29 01:36:00,2.252,0
2026-08-29 01:37:00,2.269,0
2026-08-29 01:38:00,2.291,0
2026-08-29 01:39:00,2.304,0
2026-08-29 01:40:00,2.411,0
2026-08-29 01:41:00,2.678,0
2026-08-29 01:42:00,2.994,0
2026-08-29 01:43:00,3.152,0
2026-08-29 01:44:00,3.173,0
2026-08-29 01:45:00,3.245,0
2026-08-29 01:46:00,2.67,0
2026-08-29 01:47:00,2.501,0
2026-08-29 01:48:00,2.446,0
2026-08-29 01:49:00,2.496,0
2026-08-29 01:50:00,2.379,0
2026-08-29 01:51:00,2.42,0
2026-08-29 01:52:00,2.251,0
2026-08-29 01:53:00,2.213,0
2026-08-29 01:54:00,2.672,0
2026-08-29 01:55:00,2.575,0
2026-08-29 01:56:00,2.644,0
2026-08-29 01:57:00,3.47,0
2026-08-29 01:58:00,2.787,0
2026-08-29 01:59:00,2.393,0
