"date (UTC)","NO2 (ppb)","Flag"
2026-08-15 05:00:00,2.849,0
2026-08-15 05:01:00,2.804,0
2026-08-15 05:02:00,3.036,0
2026-08-15 05:03:00,2.905,2
2026-08-15 05:04:00,2.942,0
2026-08-15 05:05:00,3.113,0
2026-08-15 05:06:00,2.931,0
2026-08-15 05:07:00,2.935,2
2026-08-15 05:08:00,3.191,0
2026-08-15 05:09:00,3.008,0
2026-08-15 05:10:00,3.062,0
2026-08-15 05:11:00,3.328,0
2026-08-15 05:12:00,3.149,0
2026-08-15 05:13:00,3.165,0
2026-08-15 05:14:00,3.403,0
2026-08-15 05:15:00,3.202,0
2026-08-15 05:16:00,3.314,0
2026-08-15 05:17:00,3.559,0
2026-08-15 05:18:00,3.25,0
2026-08-15 05:19:00,3.296,0
2026-08-15 05:20:00,3.446,0
2026-08-15 05:21:00,3.216,0
2026-08-15 05:22:00,3.321,0
2026-08-15 05:23:00,3.423,0
2026-08-15 05:24:00,3.106,2
2026-08-15 05:25:00,3.204,0
2026-08-15 05:26:00,3.251,0
2026-08-15 05:27:00,3.035,2
2026-08-15 05:28:00,3.039,0
2026-08-15 05:29:00,2.944,0
2026-08-15 05:30:00,2.835,0
2026-08-15 05:31:00,2.827,0
2026-08-15 05:32:00,2.773,0
2026-08-15 05:33:00,2.703,0
2026-08-15 05:34:00,2.8,0
2026-08-15 05:35:00,2.861,0
2026-08-15 05:36:00,2.763,0
2026-08-15 05:37:00,2.94,0
2026-08-15 05:38:00,2.888,0
2026-08-15 05:39:00,2.86,0
2026-08-15 05:40:00,2.863,0
2026-08-15 05:41:00,2.863,0
2026-08-15 05:42:00,2.86,0
2026-08-15 05:43:00,3.068,0
2026-08-15 05:44:00,2.997,0
2026-08-15 05:45:00,3.023,0
2026-08-15 05:46:00,3.211,0
2026-08-15 05:47:00,3.907,0
2026-08-15 05:48:00,5.109,0
2026-08-15 05:49:00,6.321,0
2026-08-15 05:50:00,5.834,0
2026-08-15 05:51:00,4.61,0
2026-08-15 05:52:00,4.335,2
2026-08-15 05:53:00,3.949,2
2026-08-15 05:54:00,3.582,0
2026-08-15 05:55:00,3.694,0
2026-08-15 05:56:00,3.552,0
2026-08-15 05:57:00,3.489,0
2026-08-15 05:58:00,3.588,0
2026-08-15 05:59:00,3.319,0
