"date (UTC)","NO2 (ppb)","Flag"
2026-08-28 11:00:00,2.69,0
2026-08-28 11:01:00,2.839,0
2026-08-28 11:02:00,3.645,0
2026-08-28 11:03:00,3.186,0
2026-08-28 11:04:00,3.743,0
2026-08-28 11:05:00,3.832,0
2026-08-28 11:06:00,3.404,0
2026-08-28 11:07:00,2.941,0
2026-08-28 11:08:00,2.739,0
2026-08-28 11:09:00,2.132,0
2026-08-28 11:10:00,2.504,0
2026-08-28 11:11:00,2.732,0
2026-08-28 11:12:00,6.744,0
2026-08-28 11:13:00,4.461,0
2026-08-28 11:14:00,3.136,0
2026-08-28 11:15:00,2.041,0
2026-08-28 11:16:00,2.131,0
2026-08-28 11:17:00,2.139,0
2026-08-28 11:18:00,2.111,0
2026-08-28 11:19:00,2.111,0
2026-08-28 11:20:00,1.994,0
2026-08-28 11:21:00,2.023,0
2026-08-28 11:22:00,2.082,0
2026-08-28 11:23:00,2.307,0
2026-08-28 11:24:00,2.152,0
2026-08-28 11:25:00,2.247,0
2026-08-28 11:26:00,2.548,0
2026-08-28 11:27:00,2.28,0
2026-08-28 11:28:00,2.444,0
2026-08-28 11:29:00,2.323,0
2026-08-28 11:30:00,2.659,0
2026-08-28 11:31:00,2.589,0
2026-08-28 11:32:00,3.413,0
2026-08-28 11:33:00,2.751,0
2026-08-28 11:34:00,2.884,0
2026-08-28 11:35:00,2.671,0
2026-08-28 11:36:00,2.453,0
2026-08-28 11:37:00,2.126,0
2026-08-28 11:38:00,2.168,0
2026-08-28 11:39:00,2.358,0
2026-08-28 11:40:00,2.206,0
2026-08-28 11:41:00,2.327,0
2026-08-28 11:42:00,2.411,0
2026-08-28 11:43:00,3.616,0
2026-08-28 11:44:00,3.149,0
2026-08-28 11:45:00,3.406,0
2026-08-28 11:46:00,2.309,0
2026-08-28 11:47:00,2.645,0
2026-08-28 11:48:00,2.866,0
2026-08-28 11:49:00,2.721,0
2026-08-28 11:50:00,2.7,0
2026-08-28 11:51:00,2.764,0
2026-08-28 11:52:00,2.811,0
2026-08-28 11:53:00,3.038,0
2026-08-28 11:54:00,3.197,0
2026-08-28 11:55:00,2.767,0
2026-08-28 11:56:00,2.953,0
2026-08-28 11:57:00,2.782,0
2026-08-28 11:58:00,2.229,0
2026-08-28 11:59:00,2.25,0
