"date (UTC)","NO2 (ppb)","Flag"
2026-08-22,7.904,0
2026-08-22 00:01:00,8.022,0
2026-08-22 00:02:00,7.914,0
2026-08-22 00:03:00,8.032,0
2026-08-22 00:04:00,8.473,0
2026-08-22 00:05:00,8.066,0
2026-08-22 00:06:00,7.963,0
2026-08-22 00:07:00,8.476,0
2026-08-22 00:08:00,8.948,0
2026-08-22 00:09:00,9.59,0
2026-08-22 00:10:00,10.08,0
2026-08-22 00:11:00,9.938,0
2026-08-22 00:12:00,9.656,2
2026-08-22 00:13:00,9.861,0
2026-08-22 00:14:00,10.016,0
2026-08-22 00:15:00,10.426,0
2026-08-22 00:16:00,10.564,0
2026-08-22 00:17:00,10.612,0
2026-08-22 00:18:00,9.968,0
2026-08-22 00:19:00,10.486,0
2026-08-22 00:20:00,10.395,0
2026-08-22 00:21:00,10.128,0
2026-08-22 00:22:00,9.867,0
2026-08-22 00:23:00,9.627,0
2026-08-22 00:24:00,9.222,0
2026-08-22 00:25:00,9.936,2
2026-08-22 00:26:00,9.176,0
2026-08-22 00:27:00,9.187,2
2026-08-22 00:28:00,9.033,0
2026-08-22 00:29:00,8.705,0
2026-08-22 00:30:00,8.354,0
2026-08-22 00:31:00,8.496,0
2026-08-22 00:32:00,8.407,1
2026-08-22 00:33:00,8.41,1
2026-08-22 00:34:00,8.49,1
2026-08-22 00:35:00,8.476,1
2026-08-22 00:36:00,8.569,1
2026-08-22 00:37:00,8.767,1
2026-08-22 00:38:00,1.155,1
2026-08-22 00:39:00,0.129,1
2026-08-22 00:40:00,0.162,1
2026-08-22 00:41:00,0.097,1
2026-08-22 00:42:00,0.172,1
2026-08-22 00:43:00,0.161,1
2026-08-22 00:44:00,0.115,1
2026-08-22 00:45:00,0.168,1
2026-08-22 00:46:00,0.131,1
2026-08-22 00:47:00,0.092,1
2026-08-22 00:48:00,0.236,1
2026-08-22 00:49:00,0.149,1
2026-08-22 00:50:00,0.107,1
2026-08-22 00:51:00,0.23,1
2026-08-22 00:52:00,0.107,1
2026-08-22 00:53:00,679.993,1
2026-08-22 00:54:00,673.604,1
2026-08-22 00:55:00,671.793,1
2026-08-22 00:56:00,670.428,1
2026-08-22 00:57:00,670.375,1
2026-08-22 00:58:00,669.567,1
2026-08-22 00:59:00,668.968,1
