"date (UTC)","NO2 (ppb)","Flag"
2026-08-12 15:00:00,1.544,0
2026-08-12 15:01:00,1.743,0
2026-08-12 15:02:00,1.866,0
2026-08-12 15:03:00,1.678,0
2026-08-12 15:04:00,1.838,0
2026-08-12 15:05:00,1.927,0
2026-08-12 15:06:00,1.419,0
2026-08-12 15:07:00,1.739,0
2026-08-12 15:08:00,1.759,0
2026-08-12 15:09:00,1.568,0
2026-08-12 15:10:00,1.537,0
2026-08-12 15:11:00,1.301,0
2026-08-12 15:12:00,1.228,0
2026-08-12 15:13:00,1.287,0
2026-08-12 15:14:00,1.394,0
2026-08-12 15:15:00,1.14,0
2026-08-12 15:16:00,1.43,0
2026-08-12 15:17:00,1.439,0
2026-08-12 15:18:00,1.297,0
2026-08-12 15:19:00,1.41,0
2026-08-12 15:20:00,1.61,0
2026-08-12 15:21:00,1.555,0
2026-08-12 15:22:00,1.733,0
2026-08-12 15:23:00,1.696,0
2026-08-12 15:24:00,1.666,0
2026-08-12 15:25:00,1.662,0
2026-08-12 15:26:00,1.662,0
2026-08-12 15:27:00,1.549,0
2026-08-12 15:28:00,1.535,0
2026-08-12 15:29:00,1.371,0
2026-08-12 15:30:00,1.167,0
2026-08-12 15:31:00,1.283,0
2026-08-12 15:32:00,1.331,0
2026-08-12 15:33:00,2.255,0
2026-08-12 15:34:00,2.369,0
2026-08-12 15:35:00,1.579,0
2026-08-12 15:36:00,1.689,0
2026-08-12 15:37:00,1.801,0
2026-08-12 15:38:00,1.693,0
2026-08-12 15:39:00,1.735,0
2026-08-12 15:40:00,2.039,0
2026-08-12 15:41:00,1.438,0
2026-08-12 15:42:00,1.55,0
2026-08-12 15:43:00,1.777,0
2026-08-12 15:44:00,1.655,0
2026-08-12 15:45:00,1.602,0
2026-08-12 15:46:00,1.63,0
2026-08-12 15:47:00,1.319,0
2026-08-12 15:48:00,1.404,0
2026-08-12 15:49:00,1.586,0
2026-08-12 15:50:00,1.713,0
2026-08-12 15:51:00,1.682,0
2026-08-12 15:52:00,1.748,0
2026-08-12 15:53:00,1.639,0
2026-08-12 15:54:00,1.856,0
2026-08-12 15:55:00,1.512,0
2026-08-12 15:56:00,1.413,0
2026-08-12 15:57:00,1.797,0
2026-08-12 15:58:00,1.758,0
2026-08-12 15:59:00,1.951,0
