"date (UTC)","NO2 (ppb)","Flag"
2026-08-15 12:00:00,2.475,0
2026-08-15 12:01:00,2.323,0
2026-08-15 12:02:00,2.164,0
2026-08-15 12:03:00,1.984,0
2026-08-15 12:04:00,1.963,0
2026-08-15 12:05:00,2.111,0
2026-08-15 12:06:00,2.302,0
2026-08-15 12:07:00,2.45,2
2026-08-15 12:08:00,3.559,0
2026-08-15 12:09:00,4.352,0
2026-08-15 12:10:00,4.745,0
2026-08-15 12:11:00,3.794,0
2026-08-15 12:12:00,2.941,0
2026-08-15 12:13:00,2.618,0
2026-08-15 12:14:00,2.351,2
2026-08-15 12:15:00,2.28,0
2026-08-15 12:16:00,2.239,0
2026-08-15 12:17:00,1.926,0
2026-08-15 12:18:00,1.929,0
2026-08-15 12:19:00,2.069,0
2026-08-15 12:20:00,1.917,0
2026-08-15 12:21:00,2.115,0
2026-08-15 12:22:00,3.192,0
2026-08-15 12:23:00,4.655,0
2026-08-15 12:24:00,3.919,0
2026-08-15 12:25:00,3.318,0
2026-08-15 12:26:00,2.501,2
2026-08-15 12:27:00,2.176,0
2026-08-15 12:28:00,2.217,0
2026-08-15 12:29:00,2.039,0
2026-08-15 12:30:00,2.098,0
2026-08-15 12:31:00,1.937,0
2026-08-15 12:32:00,1.833,0
2026-08-15 12:33:00,1.715,0
2026-08-15 12:34:00,1.747,0
2026-08-15 12:35:00,1.55,0
2026-08-15 12:36:00,1.602,0
2026-08-15 12:37:00,1.779,0
2026-08-15 12:38:00,1.994,0
2026-08-15 12:39:00,2.147,0
2026-08-15 12:40:00,1.958,0
2026-08-15 12:41:00,2.162,0
2026-08-15 12:42:00,2.35,0
2026-08-15 12:43:00,2.054,0
2026-08-15 12:44:00,2.019,0
2026-08-15 12:45:00,2.138,0
2026-08-15 12:46:00,2.119,0
2026-08-15 12:47:00,2.206,0
2026-08-15 12:48:00,2.206,0
2026-08-15 12:49:00,2.196,0
2026-08-15 12:50:00,2.067,0
2026-08-15 12:51:00,2.071,0
2026-08-15 12:52:00,2.09,0
2026-08-15 12:53:00,2.758,0
2026-08-15 12:54:00,2.961,0
2026-08-15 12:55:00,2.134,0
2026-08-15 12:56:00,2.782,0
2026-08-15 12:57:00,2.374,0
2026-08-15 12:58:00,1.812,0
2026-08-15 12:59:00,1.715,0
