"date (UTC)","NO2 (ppb)","Flag"
2026-08-26 10:00:00,8.541,0
2026-08-26 10:01:00,8.672,0
2026-08-26 10:02:00,8.753,0
2026-08-26 10:03:00,8.672,0
2026-08-26 10:04:00,8.94,0
2026-08-26 10:05:00,8.688,0
2026-08-26 10:06:00,8.881,0
2026-08-26 10:07:00,8.771,0
2026-08-26 10:08:00,8.242,0
2026-08-26 10:09:00,8.091,0
2026-08-26 10:10:00,7.866,0
2026-08-26 10:11:00,7.836,0
2026-08-26 10:12:00,7.959,0
2026-08-26 10:13:00,8.103,0
2026-08-26 10:14:00,7.771,0
2026-08-26 10:15:00,6.766,0
2026-08-26 10:16:00,6.623,0
2026-08-26 10:17:00,6.616,0
2026-08-26 10:18:00,6.616,0
2026-08-26 10:19:00,7.961,0
2026-08-26 10:20:00,8.973,0
2026-08-26 10:21:00,8.059,0
2026-08-26 10:22:00,8.806,0
2026-08-26 10:23:00,9.393,0
2026-08-26 10:24:00,6.954,0
2026-08-26 10:25:00,5.842,0
2026-08-26 10:26:00,5.435,0
2026-08-26 10:27:00,6.901,0
2026-08-26 10:28:00,5.909,0
2026-08-26 10:29:00,7.698,0
2026-08-26 10:30:00,5.781,0
2026-08-26 10:31:00,5.529,0
2026-08-26 10:32:00,5.763,0
2026-08-26 10:33:00,6.008,0
2026-08-26 10:34:00,5.992,0
2026-08-26 10:35:00,6.163,0
2026-08-26 10:36:00,6.348,0
2026-08-26 10:37:00,6.231,0
2026-08-26 10:38:00,6.043,0
2026-08-26 10:39:00,5.89,0
2026-08-26 10:40:00,5.796,0
2026-08-26 10:41:00,5.998,0
2026-08-26 10:42:00,5.973,0
2026-08-26 10:43:00,5.667,0
2026-08-26 10:44:00,5.684,0
2026-08-26 10:45:00,5.734,0
2026-08-26 10:46:00,5.349,0
2026-08-26 10:47:00,4.994,0
2026-08-26 10:48:00,4.979,0
2026-08-26 10:49:00,4.815,0
2026-08-26 10:50:00,4.367,0
2026-08-26 10:51:00,3.892,0
2026-08-26 10:52:00,3.788,0
2026-08-26 10:53:00,3.794,0
2026-08-26 10:54:00,3.902,0
2026-08-26 10:55:00,3.937,0
2026-08-26 10:56:00,3.975,0
2026-08-26 10:57:00,3.877,0
2026-08-26 10:58:00,4.41,0
2026-08-26 10:59:00,4.372,0
