"date (UTC)","NO2 (ppb)","Flag"
2026-08-26 07:00:00,12.917,0
2026-08-26 07:01:00,13.1,0
2026-08-26 07:02:00,12.831,0
2026-08-26 07:03:00,12.462,0
2026-08-26 07:04:00,12.82,0
2026-08-26 07:05:00,13.069,0
2026-08-26 07:06:00,13.013,0
2026-08-26 07:07:00,12.864,0
2026-08-26 07:08:00,12.664,0
2026-08-26 07:09:00,12.659,0
2026-08-26 07:10:00,12.545,0
2026-08-26 07:11:00,12.463,0
2026-08-26 07:12:00,12.789,0
2026-08-26 07:13:00,13.053,0
2026-08-26 07:14:00,13.053,0
2026-08-26 07:15:00,13.388,0
2026-08-26 07:16:00,14.296,0
2026-08-26 07:17:00,13.436,0
2026-08-26 07:18:00,13.101,0
2026-08-26 07:19:00,12.716,0
2026-08-26 07:20:00,12.746,0
2026-08-26 07:21:00,12.76,0
2026-08-26 07:22:00,12.899,0
2026-08-26 07:23:00,12.792,0
2026-08-26 07:24:00,12.5,0
2026-08-26 07:25:00,12.971,0
2026-08-26 07:26:00,13.17,0
2026-08-26 07:27:00,14.93,0
2026-08-26 07:28:00,13.588,0
2026-08-26 07:29:00,13.157,0
2026-08-26 07:30:00,13.064,0
2026-08-26 07:31:00,13.047,0
2026-08-26 07:32:00,13.213,0
2026-08-26 07:33:00,13.351,0
2026-08-26 07:34:00,13.155,0
2026-08-26 07:35:00,13.311,0
2026-08-26 07:36:00,13.425,0
2026-08-26 07:37:00,13.427,0
2026-08-26 07:38:00,13.537,0
2026-08-26 07:39:00,13.79,0
2026-08-26 07:40:00,14.547,0
2026-08-26 07:41:00,14.88,0
2026-08-26 07:42:00,15.063,0
2026-08-26 07:43:00,15.023,0
2026-08-26 07:44:00,15.114,0
2026-08-26 07:45:00,15.288,0
2026-08-26 07:46:00,15.159,0
2026-08-26 07:47:00,15.31,0
2026-08-26 07:48:00,15.738,0
2026-08-26 07:49:00,15.687,0
2026-08-26 07:50:00,16.168,0
2026-08-26 07:51:00,16.069,0
2026-08-26 07:52:00,15.197,0
2026-08-26 07:53:00,15.071,0
2026-08-26 07:54:00,15.138,0
2026-08-26 07:55:00,14.229,0
2026-08-26 07:56:00,13.951,0
2026-08-26 07:57:00,14.454,0
2026-08-26 07:58:00,14.301,0
2026-08-26 07:59:00,14.071,0
