"date (UTC)","NO2 (ppb)","Flag"
2026-08-26 08:00:00,14.528,0
2026-08-26 08:01:00,13.693,0
2026-08-26 08:02:00,13.176,0
2026-08-26 08:03:00,13.042,0
2026-08-26 08:04:00,12.999,0
2026-08-26 08:05:00,12.763,0
2026-08-26 08:06:00,12.903,0
2026-08-26 08:07:00,12.828,0
2026-08-26 08:08:00,12.727,0
2026-08-26 08:09:00,12.725,0
2026-08-26 08:10:00,12.722,0
2026-08-26 08:11:00,12.608,0
2026-08-26 08:12:00,13,0
2026-08-26 08:13:00,13.323,0
2026-08-26 08:14:00,12.786,0
2026-08-26 08:15:00,12.786,0
2026-08-26 08:16:00,12.838,0
2026-08-26 08:17:00,13.31,0
2026-08-26 08:18:00,13.65,0
2026-08-26 08:19:00,13.769,0
2026-08-26 08:20:00,13.863,0
2026-08-26 08:21:00,13.736,0
2026-08-26 08:22:00,13.872,0
2026-08-26 08:23:00,13.78,0
2026-08-26 08:24:00,14.138,0
2026-08-26 08:25:00,14.083,0
2026-08-26 08:26:00,14.148,0
2026-08-26 08:27:00,14.438,0
2026-08-26 08:28:00,14.7,0
2026-08-26 08:29:00,14.808,0
2026-08-26 08:30:00,15.222,0
2026-08-26 08:31:00,14.946,0
2026-08-26 08:32:00,14.98,0
2026-08-26 08:33:00,14.826,0
2026-08-26 08:34:00,15.1,0
2026-08-26 08:35:00,15.483,0
2026-08-26 08:36:00,14.771,0
2026-08-26 08:37:00,14.639,0
2026-08-26 08:38:00,14.549,0
2026-08-26 08:39:00,14.455,0
2026-08-26 08:40:00,14.43,0
2026-08-26 08:41:00,14.504,0
2026-08-26 08:42:00,14.454,0
2026-08-26 08:43:00,14.467,0
2026-08-26 08:44:00,14.232,0
2026-08-26 08:45:00,13.529,0
2026-08-26 08:46:00,13.228,0
2026-08-26 08:47:00,13.184,0
2026-08-26 08:48:00,12.845,0
2026-08-26 08:49:00,12.595,0
2026-08-26 08:50:00,12.518,0
2026-08-26 08:51:00,12.664,0
2026-08-26 08:52:00,12.373,0
2026-08-26 08:53:00,12.512,0
2026-08-26 08:54:00,12.572,0
2026-08-26 08:55:00,12.606,0
2026-08-26 08:56:00,12.888,0
2026-08-26 08:57:00,12.782,0
2026-08-26 08:58:00,12.574,0
2026-08-26 08:59:00,12.52,0
