"date (UTC)","NO2 (ppb)","Flag"
2026-08-13 10:00:00,2.167,0
2026-08-13 10:01:00,1.912,0
2026-08-13 10:02:00,2.394,0
2026-08-13 10:03:00,2.794,0
2026-08-13 10:04:00,2.649,0
2026-08-13 10:05:00,2.63,0
2026-08-13 10:06:00,3.18,0
2026-08-13 10:07:00,3.382,0
2026-08-13 10:08:00,2.255,0
2026-08-13 10:09:00,2.957,0
2026-08-13 10:10:00,3.384,0
2026-08-13 10:11:00,2.785,0
2026-08-13 10:12:00,2.112,0
2026-08-13 10:13:00,1.878,0
2026-08-13 10:14:00,2.166,0
2026-08-13 10:15:00,1.98,0
2026-08-13 10:16:00,1.777,0
2026-08-13 10:17:00,2.071,0
2026-08-13 10:18:00,2.457,0
2026-08-13 10:19:00,2.462,0
2026-08-13 10:20:00,2.17,0
2026-08-13 10:21:00,2.005,0
2026-08-13 10:22:00,2.369,0
2026-08-13 10:23:00,2.752,0
2026-08-13 10:24:00,2.28,0
2026-08-13 10:25:00,2.314,0
2026-08-13 10:26:00,2.368,0
2026-08-13 10:27:00,2.999,0
2026-08-13 10:28:00,2.646,0
2026-08-13 10:29:00,2.315,0
2026-08-13 10:30:00,2.482,0
2026-08-13 10:31:00,2.449,0
2026-08-13 10:32:00,2.61,0
2026-08-13 10:33:00,2.437,0
2026-08-13 10:34:00,1.625,0
2026-08-13 10:35:00,1.571,0
2026-08-13 10:36:00,1.58,0
2026-08-13 10:37:00,1.607,0
2026-08-13 10:38:00,1.608,0
2026-08-13 10:39:00,1.595,0
2026-08-13 10:40:00,1.643,0
2026-08-13 10:41:00,1.688,0
2026-08-13 10:42:00,1.515,0
2026-08-13 10:43:00,1.749,0
2026-08-13 10:44:00,1.783,0
2026-08-13 10:45:00,1.671,0
2026-08-13 10:46:00,1.748,0
2026-08-13 10:47:00,1.748,0
2026-08-13 10:48:00,1.764,0
2026-08-13 10:49:00,2.017,0
2026-08-13 10:50:00,1.871,0
2026-08-13 10:51:00,1.923,0
2026-08-13 10:52:00,2.037,0
2026-08-13 10:53:00,1.753,0
2026-08-13 10:54:00,1.787,0
2026-08-13 10:55:00,1.903,0
2026-08-13 10:56:00,1.773,0
2026-08-13 10:57:00,1.692,0
2026-08-13 10:58:00,2.582,0
2026-08-13 10:59:00,2.599,0
