"date (UTC)","NO2 (ppb)","Flag"
2026-08-30 23:00:00,1.951,0
2026-08-30 23:01:00,2.083,0
2026-08-30 23:02:00,2.206,0
2026-08-30 23:03:00,2.652,0
2026-08-30 23:04:00,2.412,0
2026-08-30 23:05:00,2.132,0
2026-08-30 23:06:00,2.079,0
2026-08-30 23:07:00,1.989,0
2026-08-30 23:08:00,2.143,0
2026-08-30 23:09:00,4.609,0
2026-08-30 23:10:00,3.093,0
2026-08-30 23:11:00,2.397,0
2026-08-30 23:12:00,2.957,0
2026-08-30 23:13:00,2.576,0
2026-08-30 23:14:00,2.233,0
2026-08-30 23:15:00,2.17,0
2026-08-30 23:16:00,2.137,0
2026-08-30 23:17:00,2.267,0
2026-08-30 23:18:00,2.552,0
2026-08-30 23:19:00,3.033,0
2026-08-30 23:20:00,2.478,0
2026-08-30 23:21:00,2.562,0
2026-08-30 23:22:00,2.304,0
2026-08-30 23:23:00,2.115,0
2026-08-30 23:24:00,2.053,0
2026-08-30 23:25:00,2.01,0
2026-08-30 23:26:00,2.053,0
2026-08-30 23:27:00,2.17,0
2026-08-30 23:28:00,2.259,0
2026-08-30 23:29:00,2.586,0
2026-08-30 23:30:00,2.52,0
2026-08-30 23:31:00,2.52,0
2026-08-30 23:32:00,2.611,0
2026-08-30 23:33:00,2.319,0
2026-08-30 23:34:00,1.81,0
2026-08-30 23:35:00,1.655,0
2026-08-30 23:36:00,1.603,0
2026-08-30 23:37:00,1.537,0
2026-08-30 23:38:00,1.417,0
2026-08-30 23:39:00,1.417,0
2026-08-30 23:40:00,1.617,0
2026-08-30 23:41:00,2.068,0
2026-08-30 23:42:00,2.283,0
2026-08-30 23:43:00,2.215,0
2026-08-30 23:44:00,1.973,0
2026-08-30 23:45:00,1.886,0
2026-08-30 23:46:00,2.082,0
2026-08-30 23:47:00,1.91,0
2026-08-30 23:48:00,1.79,0
2026-08-30 23:49:00,1.897,0
2026-08-30 23:50:00,1.866,0
2026-08-30 23:51:00,1.996,0
2026-08-30 23:52:00,2.221,0
2026-08-30 23:53:00,2.303,0
2026-08-30 23:54:00,2.492,0
2026-08-30 23:55:00,2.637,0
2026-08-30 23:56:00,2.54,0
2026-08-30 23:57:00,2.465,0
2026-08-30 23:58:00,2.33,0
2026-08-30 23:59:00,2.686,0
