"date (UTC)","NO2 (ppb)","Flag"
2026-08-13,5.097,0
2026-08-13 00:01:00,4.676,0
2026-08-13 00:02:00,4.731,0
2026-08-13 00:03:00,5.05,0
2026-08-13 00:04:00,5.065,0
2026-08-13 00:05:00,4.597,0
2026-08-13 00:06:00,4.695,0
2026-08-13 00:07:00,4.411,0
2026-08-13 00:08:00,4.873,0
2026-08-13 00:09:00,5.194,0
2026-08-13 00:10:00,5.001,0
2026-08-13 00:11:00,4.927,0
2026-08-13 00:12:00,4.839,0
2026-08-13 00:13:00,4.889,0
2026-08-13 00:14:00,4.804,0
2026-08-13 00:15:00,4.919,0
2026-08-13 00:16:00,4.68,0
2026-08-13 00:17:00,4.904,0
2026-08-13 00:18:00,4.857,0
2026-08-13 00:19:00,5.208,0
2026-08-13 00:20:00,5.025,0
2026-08-13 00:21:00,5.129,0
2026-08-13 00:22:00,5.329,0
2026-08-13 00:23:00,5.915,0
2026-08-13 00:24:00,6.204,0
2026-08-13 00:25:00,5.986,0
2026-08-13 00:26:00,5.297,0
2026-08-13 00:27:00,5.392,0
2026-08-13 00:28:00,5.256,0
2026-08-13 00:29:00,5.581,0
2026-08-13 00:30:00,5.868,0
2026-08-13 00:31:00,6.112,0
2026-08-13 00:32:00,6.364,0
2026-08-13 00:33:00,6.143,0
2026-08-13 00:34:00,5.604,1
2026-08-13 00:35:00,5.599,1
2026-08-13 00:36:00,5.599,1
2026-08-13 00:37:00,5.944,1
2026-08-13 00:38:00,6.345,1
2026-08-13 00:39:00,6.093,1
2026-08-13 00:40:00,0.977,1
2026-08-13 00:41:00,0.275,1
2026-08-13 00:42:00,0.11,1
2026-08-13 00:43:00,0.144,1
2026-08-13 00:44:00,0.248,1
2026-08-13 00:45:00,0.098,1
2026-08-13 00:46:00,0.19,1
2026-08-13 00:47:00,0.229,1
2026-08-13 00:48:00,0.061,1
2026-08-13 00:49:00,0.19,1
2026-08-13 00:50:00,0.231,1
2026-08-13 00:51:00,0.068,1
2026-08-13 00:52:00,0.225,1
2026-08-13 00:53:00,0.211,1
2026-08-13 00:54:00,0.083,1
2026-08-13 00:55:00,660.203,1
2026-08-13 00:56:00,654.008,1
2026-08-13 00:57:00,652.579,1
2026-08-13 00:58:00,652.724,1
2026-08-13 00:59:00,651.982,1
