"date (UTC)","NO2 (ppb)","Flag"
2026-08-30 21:00:00,3.167,0
2026-08-30 21:01:00,2.748,0
2026-08-30 21:02:00,2.804,0
2026-08-30 21:03:00,2.945,0
2026-08-30 21:04:00,2.877,0
2026-08-30 21:05:00,3.221,0
2026-08-30 21:06:00,3.783,0
2026-08-30 21:07:00,5.445,0
2026-08-30 21:08:00,5.465,0
2026-08-30 21:09:00,5.295,0
2026-08-30 21:10:00,5.017,0
2026-08-30 21:11:00,4.578,0
2026-08-30 21:12:00,3.916,0
2026-08-30 21:13:00,3.842,0
2026-08-30 21:14:00,3.423,0
2026-08-30 21:15:00,3.466,0
2026-08-30 21:16:00,3.507,0
2026-08-30 21:17:00,3.547,0
2026-08-30 21:18:00,3.535,0
2026-08-30 21:19:00,3.667,0
2026-08-30 21:20:00,3.683,0
2026-08-30 21:21:00,3.48,0
2026-08-30 21:22:00,3.522,0
2026-08-30 21:23:00,3.605,0
2026-08-30 21:24:00,3.79,0
2026-08-30 21:25:00,3.648,0
2026-08-30 21:26:00,3.58,0
2026-08-30 21:27:00,3.788,0
2026-08-30 21:28:00,3.818,0
2026-08-30 21:29:00,3.818,0
2026-08-30 21:30:00,3.914,0
2026-08-30 21:31:00,4.455,0
2026-08-30 21:32:00,4.655,0
2026-08-30 21:33:00,4.73,0
2026-08-30 21:34:00,4.202,0
2026-08-30 21:35:00,3.748,0
2026-08-30 21:36:00,3.388,0
2026-08-30 21:37:00,3.952,0
2026-08-30 21:38:00,3.141,0
2026-08-30 21:39:00,3.634,0
2026-08-30 21:40:00,2.929,0
2026-08-30 21:41:00,2.565,0
2026-08-30 21:42:00,2.444,0
2026-08-30 21:43:00,2.662,0
2026-08-30 21:44:00,2.749,0
2026-08-30 21:45:00,2.855,0
2026-08-30 21:46:00,2.982,0
2026-08-30 21:47:00,2.756,0
2026-08-30 21:48:00,2.389,0
2026-08-30 21:49:00,2.434,0
2026-08-30 21:50:00,2.458,0
2026-08-30 21:51:00,2.329,0
2026-08-30 21:52:00,2.213,0
2026-08-30 21:53:00,2.247,0
2026-08-30 21:54:00,2.629,0
2026-08-30 21:55:00,2.51,0
2026-08-30 21:56:00,2.412,0
2026-08-30 21:57:00,2.53,0
2026-08-30 21:58:00,2.602,0
2026-08-30 21:59:00,2.703,0
